======================================================================
POWER-DOWN ECO REPORT
======================================================================

Total unused cells found: 94447
Tiles with unused cells: 3240
Tie cells claimed: 3240

PER-TILE BREAKDOWN:
----------------------------------------------------------------------
  • Tile T35Y36: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T2Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T3Y37: Tied 27 cells (47 pins) to tie-low
  • Tile T4Y37: Tied 25 cells (43 pins) to tie-low
  • Tile T5Y37: Tied 27 cells (47 pins) to tie-low
  • Tile T6Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y37: Tied 29 cells (51 pins) to tie-low
  • Tile T9Y37: Tied 29 cells (51 pins) to tie-low
  • Tile T10Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y37: Tied 29 cells (52 pins) to tie-low
  • Tile T12Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T14Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y37: Tied 29 cells (51 pins) to tie-low
  • Tile T18Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y37: Tied 29 cells (52 pins) to tie-low
  • Tile T25Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y37: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T2Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T3Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T4Y38: Tied 24 cells (41 pins) to tie-low
  • Tile T5Y38: Tied 26 cells (47 pins) to tie-low
  • Tile T6Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y38: Tied 29 cells (51 pins) to tie-low
  • Tile T10Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T14Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y38: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T2Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T3Y39: Tied 29 cells (51 pins) to tie-low
  • Tile T4Y39: Tied 27 cells (47 pins) to tie-low
  • Tile T5Y39: Tied 28 cells (51 pins) to tie-low
  • Tile T6Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y39: Tied 29 cells (51 pins) to tie-low
  • Tile T12Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y39: Tied 29 cells (52 pins) to tie-low
  • Tile T14Y39: Tied 29 cells (51 pins) to tie-low
  • Tile T15Y39: Tied 29 cells (51 pins) to tie-low
  • Tile T16Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y39: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T2Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T3Y40: Tied 28 cells (49 pins) to tie-low
  • Tile T4Y40: Tied 29 cells (51 pins) to tie-low
  • Tile T5Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T6Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y40: Tied 29 cells (52 pins) to tie-low
  • Tile T8Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T14Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y40: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T2Y41: Tied 29 cells (51 pins) to tie-low
  • Tile T3Y41: Tied 28 cells (49 pins) to tie-low
  • Tile T4Y41: Tied 26 cells (45 pins) to tie-low
  • Tile T5Y41: Tied 29 cells (51 pins) to tie-low
  • Tile T6Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y41: Tied 29 cells (51 pins) to tie-low
  • Tile T9Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y41: Tied 29 cells (51 pins) to tie-low
  • Tile T12Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T14Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y41: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T2Y42: Tied 29 cells (51 pins) to tie-low
  • Tile T3Y42: Tied 28 cells (49 pins) to tie-low
  • Tile T4Y42: Tied 29 cells (51 pins) to tie-low
  • Tile T5Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T6Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T14Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y42: Tied 29 cells (52 pins) to tie-low
  • Tile T16Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y42: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T2Y43: Tied 28 cells (49 pins) to tie-low
  • Tile T3Y43: Tied 29 cells (51 pins) to tie-low
  • Tile T4Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T5Y43: Tied 29 cells (51 pins) to tie-low
  • Tile T6Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y43: Tied 29 cells (51 pins) to tie-low
  • Tile T10Y43: Tied 29 cells (51 pins) to tie-low
  • Tile T11Y43: Tied 29 cells (52 pins) to tie-low
  • Tile T12Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T14Y43: Tied 29 cells (52 pins) to tie-low
  • Tile T15Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y43: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T1Y44: Tied 29 cells (51 pins) to tie-low
  • Tile T2Y44: Tied 24 cells (43 pins) to tie-low
  • Tile T3Y44: Tied 28 cells (49 pins) to tie-low
  • Tile T4Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T5Y44: Tied 29 cells (51 pins) to tie-low
  • Tile T6Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y44: Tied 28 cells (49 pins) to tie-low
  • Tile T14Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y44: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y45: Tied 29 cells (51 pins) to tie-low
  • Tile T1Y45: Tied 22 cells (39 pins) to tie-low
  • Tile T2Y45: Tied 22 cells (37 pins) to tie-low
  • Tile T3Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T4Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T5Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T6Y45: Tied 29 cells (51 pins) to tie-low
  • Tile T7Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y45: Tied 29 cells (51 pins) to tie-low
  • Tile T9Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y45: Tied 29 cells (51 pins) to tie-low
  • Tile T14Y45: Tied 29 cells (52 pins) to tie-low
  • Tile T15Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y45: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y46: Tied 27 cells (47 pins) to tie-low
  • Tile T1Y46: Tied 14 cells (22 pins) to tie-low
  • Tile T2Y46: Tied 23 cells (39 pins) to tie-low
  • Tile T3Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T4Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T5Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T6Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y46: Tied 29 cells (51 pins) to tie-low
  • Tile T9Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y46: Tied 28 cells (49 pins) to tie-low
  • Tile T14Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y46: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y47: Tied 16 cells (28 pins) to tie-low
  • Tile T1Y47: Tied 7 cells (10 pins) to tie-low
  • Tile T2Y47: Tied 25 cells (44 pins) to tie-low
  • Tile T3Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T4Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T5Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T6Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T14Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y47: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y48: Tied 18 cells (30 pins) to tie-low
  • Tile T1Y48: Tied 10 cells (16 pins) to tie-low
  • Tile T2Y48: Tied 28 cells (50 pins) to tie-low
  • Tile T3Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T4Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T5Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T6Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y48: Tied 29 cells (51 pins) to tie-low
  • Tile T14Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T15Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T16Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T17Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T18Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T19Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T20Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T21Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T22Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T23Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T24Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T25Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T26Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T27Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T28Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T29Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T30Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T31Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T32Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T33Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T34Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T35Y48: Tied 30 cells (53 pins) to tie-low
  • Tile T0Y49: Tied 22 cells (37 pins) to tie-low
  • Tile T1Y49: Tied 16 cells (26 pins) to tie-low
  • Tile T2Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T3Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T4Y49: Tied 29 cells (52 pins) to tie-low
  • Tile T5Y49: Tied 29 cells (51 pins) to tie-low
  • Tile T6Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T7Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T8Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T9Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T10Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T11Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T12Y49: Tied 30 cells (53 pins) to tie-low
  • Tile T13Y49: Tied 29 cells (51 pins) to tie-low
  • Tile T14Y49: Tied 29 cells (51 pins) to tie-low
